path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
Search engine/test/AnthopleuraPAN60/filament/image0010.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.sbx,Anthopleura_PAN60_filament_117,,
Search engine/test/AnthopleuraPAN60/filament/image0011 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).sbx,Anthopleura_PAN60_filament_118,11.672890906580717,2.3957850573262642
Search engine/test/AnthopleuraPAN60/filament/image0011.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.sbx,Anthopleura_PAN60_filament_119,12.322721956156078,1.9723863321430932
Search engine/test/AnthopleuraPAN60/filament/image0012 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).sbx,Anthopleura_PAN60_filament_120,10.926472398824753,2.382438700494088
Search engine/test/AnthopleuraPAN60/filament/image0012.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.sbx,Anthopleura_PAN60_filament_121,11.443031100816029,2.2132251577836204
Search engine/test/AnthopleuraPAN60/filament/image0013.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.sbx,Anthopleura_PAN60_filament_122,12.858380555412424,2.1724147812751204
Search engine/test/AnthopleuraPAN60/filament/image0014 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).sbx,Anthopleura_PAN60_filament_123,12.889345093995315,1.8982415701538877
Search engine/test/AnthopleuraPAN60/filament/image0014.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.sbx,Anthopleura_PAN60_filament_124,13.778960518617799,2.3487473142419066
Search engine/test/AnthopleuraPAN60/filament/image0015.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.sbx,Anthopleura_PAN60_filament_125,,
Search engine/test/AnthopleuraPAN60/filament/image0016.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.sbx,Anthopleura_PAN60_filament_126,,
Search engine/test/AnthopleuraPAN60/filament/image0020.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.sbx,Anthopleura_PAN60_filament_127,16.386012294859476,2.4744616625348232
Search engine/test/AnthopleuraPAN60/filament/image0075.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.sbx,Anthopleura_PAN60_filament_128,12.34340630722924,2.1502845046944135
Search engine/test/AnthopleuraPAN60/filament/image0087.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.sbx,Anthopleura_PAN60_filament_129,10.945424148509572,2.179742249531836
Search engine/test/AnthopleuraPAN60/filament/image0088.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.sbx,Anthopleura_PAN60_filament_130,11.176056970823232,2.3487392420085778
Search engine/test/AnthopleuraPAN60/filament/image0089.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.sbx,Anthopleura_PAN60_filament_131,12.233124731437938,1.8982375749660592
Search engine/test/AnthopleuraPAN60/filament/image0090.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.sbx,Anthopleura_PAN60_filament_132,10.822371269187402,2.036028544314372
Search engine/test/AnthopleuraPAN60/filament/image0091.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.sbx,Anthopleura_PAN60_filament_133,12.68359110481268,2.1428609784086907
Search engine/test/AnthopleuraPAN61/filament/image.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image.tif.sbx,Anthopleura_PAN61_filament_98,19.955674522867216,3.5538265048728648
Search engine/test/AnthopleuraPAN61/filament/image0007.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.sbx,Anthopleura_PAN61_filament_99,30.03644075849288,4.827695475285955
Search engine/test/AnthopleuraPAN61/filament/image0018.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.sbx,Anthopleura_PAN61_filament_100,24.85209304699952,4.644823674786442
Search engine/test/AnthopleuraPAN61/filament/image0020.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0020.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0020.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0020.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0020.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0020.tif.sbx,Anthopleura_PAN61_filament_101,24.329527818806238,4.085668456401474
Search engine/test/AnthopleuraPAN61/filament/image0021.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0021.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0021.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0021.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0021.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0021.tif.sbx,Anthopleura_PAN61_filament_102,22.290643150576862,4.393941206632654
Search engine/test/AnthopleuraPAN61/filament/image0024 (2).tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0024.tif (2).anx,Search engine/test/AnthopleuraPAN61/filament/image0024.tif.cal (2).xml,Search engine/test/AnthopleuraPAN61/filament/image0024.tif (2).eax,Search engine/test/AnthopleuraPAN61/filament/image0024.tif (2).lmd,Search engine/test/AnthopleuraPAN61/filament/image0024.tif (2).sbx,Anthopleura_PAN61_filament_103,21.831637613686542,3.875993917489499
Search engine/test/AnthopleuraPAN61/filament/image0024.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0024.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0024.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0024.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0024.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0024.tif.sbx,Anthopleura_PAN61_filament_104,28.734739814041298,4.548903761209414
Search engine/test/AnthopleuraPAN61/filament/image0031.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0031.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0031.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0031.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0031.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0031.tif.sbx,Anthopleura_PAN61_filament_105,22.95678065100847,3.968342760556163
Search engine/test/AnthopleuraPAN61/filament/image0045.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0045.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0045.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0045.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0045.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0045.tif.sbx,Anthopleura_PAN61_filament_106,23.928810457791315,4.158244019351336
Search engine/test/AnthopleuraPAN61/filament/image0049.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0049.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0049.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0049.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0049.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0049.tif.sbx,Anthopleura_PAN61_filament_107,24.158039073074654,3.892211154799109
Search engine/test/AnthopleuraPAN61/filament/image0052.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0052.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0052.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0052.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0052.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0052.tif.sbx,Anthopleura_PAN61_filament_108,23.92156088640847,4.658375720834276
Search engine/test/AnthopleuraPAN61/filament/image0061.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0061.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0061.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0061.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0061.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0061.tif.sbx,Anthopleura_PAN61_filament_109,24.13390678430813,4.054702636548828
Search engine/test/AnthopleuraPAN61/filament/image0071.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0071.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0071.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0071.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0071.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0071.tif.sbx,Anthopleura_PAN61_filament_110,22.910774193536444,3.593485964029204
Search engine/test/AnthopleuraPAN61/filament/image0074.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0074.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0074.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0074.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0074.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0074.tif.sbx,Anthopleura_PAN61_filament_111,26.826692299533402,4.262964547164983
Search engine/test/AnthopleuraPAN61/filament/image0077.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0077.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0077.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0077.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0077.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0077.tif.sbx,Anthopleura_PAN61_filament_112,18.74469563359453,3.4957458134316077
Search engine/test/AnthopleuraPAN61/filament/image0080.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0080.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0080.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0080.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0080.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0080.tif.sbx,Anthopleura_PAN61_filament_113,,
Search engine/test/AnthopleuraPAN61/filament/image0081.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0081.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0081.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0081.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0081.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0081.tif.sbx,Anthopleura_PAN61_filament_114,,
Search engine/test/AnthopleuraPAN61/filament/image0086.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0086.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0086.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0086.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0086.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0086.tif.sbx,Anthopleura_PAN61_filament_115,23.115379985990746,3.658626971662552
Search engine/test/AnthopleuraPAN61/filament/image0087.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0087.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0087.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0087.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0087.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0087.tif.sbx,Anthopleura_PAN61_filament_116,,
Search engine/test/AnthopleuraPAN61/filament/image0088.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0088.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0088.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0088.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0088.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0088.tif.sbx,Anthopleura_PAN61_filament_117,22.463066534531084,3.7647064773135988
Search engine/test/AnthopleuraPAN61/filament/image0089.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0089.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0089.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0089.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0089.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0089.tif.sbx,Anthopleura_PAN61_filament_118,,
Search engine/test/AnthopleuraPAN61/filament/image0090.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0090.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0090.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0090.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0090.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0090.tif.sbx,Anthopleura_PAN61_filament_119,25.33903782736982,4.023516020709601
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_0,42.66061183881861,3.819625581568214
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0001.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0001.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0001.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0001.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0001.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0001.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_1,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0002.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0002.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0002.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0002.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0002.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0002.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_2,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0003.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0003.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0003.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0003.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0003.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0003.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_3,40.977239741051086,3.7666928412515
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0004.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0004.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0004.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0004.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0004.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0004.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_4,16.841629505067655,2.2486696349879804
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0005.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0005.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0005.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0005.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0005.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0005.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_5,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0006.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0006.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0006.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0006.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0006.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0006.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_6,45.400968986118,4.27533021897227
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0007.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0007.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0007.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0007.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0007.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0007.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_7,46.56403070961752,4.467529451007067
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0008.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0008.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0008.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0008.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0008.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0008.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_8,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0009.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0009.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0009.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0009.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0009.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0009.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_9,44.65200385403203,3.477559026738035
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0010.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0010.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0010.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0010.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0010.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0010.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_10,43.13645948707866,4.658283142137704
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0011.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0011.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0011.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0011.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0011.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0011.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_11,43.10984395423444,4.360398231948873
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0012.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0012.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0012.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0012.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0012.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0012.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_12,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0013.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0013.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0013.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0013.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0013.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0013.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_13,46.75075219969099,3.61971252639851
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0014.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0014.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0014.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0014.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0014.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0014.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_14,,
